b.CVDB_ID, b.Series, b.Number, b.Volume, b.FileName, b.PageCount, b.FileSize, b.ID 
None, Mutant X, 26, , Mutant X 026 (2000) (Minutemen-Meganubis).cbz, 26, 29.5426769257, cc536c1e-fa46-4a4a-af58-63ae1468b68f
None, Mutant X, 27, , Mutant X 027 (2000) (Minutemen-Meganubis).cbz, 26, 30.9770526886, 1dae20fb-c0a7-4b97-908e-53bc8df54a25
None, Mutant X, 28, , Mutant X 028 (2001) (Minutemen-Meganubis).cbz, 27, 32.6914043427, 62f13381-4d2f-4d38-b579-6e69ecca714c
None, Mutant X, 29, , Mutant X 029 (2001) (Minutemen-Meganubis).cbz, 23, 31.8284873962, 143fccae-43a0-4e98-b7e2-08768a96a1ae
None, Mutant X, 30, , Mutant X 030 (2001) (Minutemen-Meganubis).cbz, 24, 28.8333091736, 528eb3d8-2b7e-4947-a1a3-23e84cbd0707
None, Mutant X, 31, , Mutant X 031 (2001) (Minutemen-Meganubis).cbz, 25, 28.4880762100, eae2ed50-e6aa-4eb2-a0fe-592dc15fddf9
None, Mutant X, , , Mutant X Annual (2001) (Minutemen-Meganubis).cbz, 40, 51.8420352936, d4b04165-b4a5-4f90-9b01-46017e95f963
None, Mutant X, , , Mutant X Annual (2000) (Minutemen-Meganubis).cbz, 41, 57.3681678772, fc4da638-9900-45e8-b0df-fd9e7da04ee0
None, non-Schizo strips from Misery Loves Comedy, , , non-Schizo strips from Misery Loves Comedy (2007) (COUNTERpaul-DCP).cbz, 41, 15.0064792633, e023a3a8-df73-4751-ade4-b22d60d8ca40
None, Namco Enslaved Custom Comic, 1, , Namco Enslaved Custom Comic 001 (MDCE)(2010)(webrip PeteThePIPster).cbz, 8, 6.18677520752, 62c9b474-a5c5-4850-b7db-bd7e638bb899
None, Namco Enslaved Custom Comic, 2, , Namco Enslaved Custom Comic 002 (MDCE)(2010)(webrip PeteThePIPster).cbz, 8, 8.72326374054, 8d8d088b-287a-4722-9bc4-fa5999a5530a
None, Namco Enslaved Custom Comic, 3, , Namco Enslaved Custom Comic 003 (MDCE)(2010)(webrip PeteThePIPster).cbz, 8, 7.44937992096, d9c13132-3bf3-4e32-9f1d-21a2a846a3b1
None, Namor - The First Mutant, 5, , Namor - The First Mutant 005 (2011) (Minutemen-MegaShepherd).cbz, 26, 24.8771963120, 58ae02c4-6f5b-4c6c-8409-81739c2ff01b
None, The Necromancer - Pilot Season, 1, , The Necromancer - Pilot Season 01 (2007) (Whitewolf-DCP).cbz, 27, 15.8850450516, cad216de-3f35-4fa5-8db3-ba930d3cadda
None, The Necromancer Pilot Season, 1, , The Necromancer Pilot Season 001 (2007) (DarthScanner-Minutemen).cbz, 27, 21.1183128357, 5242d597-d09d-43b1-9c4a-6be0ccf19a2d
None, Necropolis, , , Necropolis (1995) (c2c) (Minutemen-Grindhouse).cbz, 69, 45.4817876816, d638e538-1613-46bc-bf1a-75e2d0b3e8c7
None, Neil Gaiman's The Facts in the Case of the Departure of Miss Finch, , , Neil Gaiman's The Facts in the Case of the Departure of Miss Finch (2008) (The Scangstas-DCP).cbz, 59, 26.0243940353, a596c440-d193-4e32-a9c0-b05e38d10eb8
None, Neverland, 5, , Neverland 05 (of 07) (2010) (Minutemen-DarthTremens).cbz, 27, 26.5210437775, 50779f26-86ca-4c37-b7f9-b88c67564d94
None, Neverland, 6, , Neverland 06 (of 07) (2010) (Minutemen-DarthTremens).cbz, 25, 25.4436721802, 2cf58f2f-43dd-4386-8586-9ccec6a9993b
None, New Mutants Forever, 5, , New Mutants Forever 05 (of 05) (2011) (Minutemen-MessrsPink&Tew).cbz, 24, 27.1871805191, 3e7e9c5e-8ccc-487e-8e92-fb5679b49e8f
None, Next Issue Project 001, 24, , Next Issue Project 001 (Fantastic Comics #24) (2008) (WildBlueZero).cbz, 68, 51.9455547333, 42d1fa54-9fa9-41bc-8d56-986e1ebf5a0e
None, Nick Mag Presents Winter 2007 Issue, 23, , Nick Mag Presents Winter 2007 Issue 023 (Avatar - The Last Airbender) (2007) (Team-DCP).cbz, 46, 24.9575748444, 9ceddcb3-218e-4702-afec-2045207ab769
None, The Night Driver GN, , , The Night Driver GN (2007) (Oroboros-DCP).cbz, 101, 37.8603973389, a9d41c80-ff65-45d3-8e55-9041bcdea041
None, The Nightly News, 3, , The Nightly News 03 (c2c) (2007) (Team-DCP).cbz, 21, 31.2353954315, c37e3528-7936-4520-bf91-2b90c91ee4e1
None, The Nightly News, 4, , The Nightly News 04 (2007) (Archangel-DCP).cbz, 30, 13.8026313782, 6285fa40-f313-41f6-b99c-8ba18e280a9c
None, The Nightowl  - Witches Of The Night, 1, , The Nightowl 1 - Witches Of The Night (2009) (Dragonz-DS-DMT-Prom).cbz, 51, 26.8413400650, 3295435f-7091-4a7e-8d02-8c98577a371f
None, The Ninety-Nine, 5, , The Ninety-Nine 05 (2007) (C2C) (SnipeIt-DCP).cbz, 38, 20.0002746582, b8ea0f43-1673-4a8f-9398-df1807b6e14c
None, Ninja High School, 6, , Ninja High School 006 (1988) (ComicHost-DarkLoki-DCP).cbz, 35, 5.84773063660, 0b6be88e-0538-402e-8569-cb793d1cd9f6
None, Ninja High School 002, 666, , Ninja High School 002 (1987) (c2c) (ComicHost-McCoy666).cbz, 36, 24.9712934494, 9c598b8b-4b86-4c08-a8a2-49a190bac3a3
None, Nobody 01 &, 2, , Nobody 01 & 02 (of 04) (1998) (Minutemen-Resin).cbz, 54, 19.150390625, 3ea96765-2757-420d-b528-a56377e29c35
None, Northlanders, 36, , Northlanders 036 (2011) (noads) (Badass-CPS).cbz, 25, 17.8482704163, 0e50705e-75f9-4f98-b06e-8f7fdb8db187
None, Northlanders, 36, , Northlanders 36 (2011) (Minutemen-ThosTew).cbz, 24, 19.5025920868, f0c5268f-c516-4c98-88af-37643e4d90d4
None, Northlanders, 36, , Northlanders 036 (2011) (c2c) (Badass-CPS).cbz, 37, 25.9334859848, 64bc8eab-2157-4922-8627-e48886dcf947
None, Northwest Passage, 3, , Northwest Passage 03 (2006) (Oroboros-DCP).cbz, 92, 29.9508466721, 278b9e9e-6642-42b8-81ae-048b4415569f
None, The Occultist, , , The Occultist (2010) (two covers) (Minutemen-DTs).cbz, 32, 27.1984100342, 90dec4df-4fc6-4a7c-823c-4f69e51712ac
None, On The Rain-Slick Precipice of Darkness Prequel, , , On The Rain-Slick Precipice of Darkness Prequel (2008) (Archived by Steam-DCP).cbz, 4, 1.13484477997, b3f21d14-440a-41d4-967b-92f8ecd40803
None, The One, 1, , The One 01 (2010) (OCD-Xandre).cbz, 30, 34.9322681427, ae631e96-0a09-4153-876d-f288f76feee1
None, The Order, 1, , The Order 01 (Variant Edition cover) (2007) (Team-DCP).cbz, 2, 1.13860607147, df26f079-8bbc-4eed-a82f-ca6046621b88
None, The Order, 1, , The Order 01 (2007) (noads) (Team-DCP).cbz, 27, 13.7042694092, 266da6f7-87ee-489a-9b2a-8c9dd943a671
None, The Order, 1, , The Order 001 (2007) (FB-DCP).cbz, 33, 13.7762851715, acb303d0-25a7-496e-987d-bc4a0598cfb9
None, The Order, 1, , The Order 01 (2007) (c2c) (Team-DCP).cbz, 34, 16.6175327301, 1f21d298-e986-4330-af3c-d54e6005e5eb
None, The Order, 1, , The Order 001 (2007) (both covers) (Minutemen-Mafia).cbz, 28, 17.7475175858, 4edfb5e8-e77e-46b0-b228-c0c81169bd11
None, The Order, 2, , The Order 02 (2007) (noads) (Team-DCP).cbz, 26, 13.1404104233, d85fa0bf-eaab-422b-8970-32d988ec7083
None, The Order, 2, , The Order 002 (2007) (FB-DCP).cbz, 35, 14.7335958481, 98f86bcf-5f2b-4fac-9dda-3ecc6a542638
None, The Order, 2, , The Order 002 (2007) (Minutemen-Mafia).cbz, 25, 15.7739105225, 3b92790e-8527-4c7a-93df-ab855fdc89f6
None, The Order, 2, , The Order 02 (2007) (c2c) (Team-DCP).cbz, 37, 16.8471679688, 632f20a7-f926-45c0-abe5-4b4075b9da4c
None, The Order, 3, , The Order 03 (2007) (noads) (Deluxe-DCP).cbz, 26, 13.8679590225, 9b2f131c-5b03-4820-82c1-5366b1b0e925
None, The Order, 3, , The Order 003 (2007) (FB-DCP).cbz, 34, 15.1135368347, 50ca9446-3627-43a7-8149-697964a772e3
None, The Order, 3, , The Order 003 (2007) (Minutemen-Mafia).cbz, 27, 17.1077051163, 5e8eba91-9724-41a0-8fc5-efe0e4907779
None, The Order, 3, , The Order 03 (2007) (c2c) (Deluxe-DCP).cbz, 36, 18.3155088425, 8f7f352b-469e-4039-b8c8-b16a2a8d7361
None, The Order, 4, , The Order 04 (2007) (noads) (OroSoze-DCP).cbz, 26, 14.8250579834, aeb68921-ad6b-491b-b775-6db85fe95acb
None, The Order, 4, , The Order 004 (2007) (FB-DCP).cbz, 35, 15.2150287628, bee67170-769a-4158-bad0-6532afe20e0a
None, The Order, 4, , The Order 004 (2007) (Minutemen-Mafia).cbz, 26, 17.5068330765, 27a7feb7-17a5-4960-8f70-f13214752266
None, The Order, 4, , The Order 04 (2007) (c2c) (OroSoze-DCP).cbz, 36, 19.0178251266, bf9a26f9-c1ce-484d-8033-fac02533ef6c
None, The Order, 5, , The Order 05 (2008) (noads) (FrankBlack-DCP).cbz, 26, 13.5455513000, cca90332-311c-4289-b1c8-2336a665d6fd
None, The Order, 5, , The Order 005 (2008) (Minutemen-Mafia).cbz, 30, 16.6968259811, 8a1c95af-2c8d-42d3-9714-583297a8da59
None, The Order, 5, , The Order 05 (2008) (c2c) (FrankBlack-DCP).cbz, 50, 26.8956212997, 0488a20c-d059-44c2-9b0d-2b103a5a19c7
None, The Order, 6, , The Order 06 (2008) (noads) (FSE-DCP).cbz, 25, 14.1878547668, 843e06f0-930b-4ff3-9d43-69183478b8af
None, The Order, 6, , The Order 006 (2008) (Minutemen-Mafia).cbz, 31, 18.3339853287, 37c95a13-fd1f-4b70-b968-b10f6e96593b
None, The Order, 6, , The Order 06 (2008) (c2c) (FSE-DCP).cbz, 49, 26.7425346375, 4d9942da-528a-45cb-83ed-546f27bf3ebd
None, The Order, 7, , The Order 07 (2008) (noads) (Archoboros-DCP).cbz, 22, 13.2685585022, d4d82133-ed58-4c32-b955-79600e6679ef
None, The Order, 7, , The Order 007 (2008) (Minutemen-Mafia).cbz, 24, 15.3715324402, df7fd65f-71b4-4302-8c21-8e7e7110dd75
None, The Order, 7, , The Order 07 (2008) (c2c) (Archoboros-DCP).cbz, 33, 17.5467596054, f40c0412-374a-4f50-b991-c67dc25ddabf
None, The Order, 8, , The Order 08 (2008) (noads) (Blastboros-DCP).cbz, 27, 13.3504114151, df12804e-15ea-4f54-aa78-98c385f82049
None, The Order, 8, , The Order 008 (2008) (Minutemen-Mafia).cbz, 27, 14.7264108658, 4568d511-ebc6-4bd1-9073-ed4d544e414e
None, The Order, 8, , The Order 08 (2008) (c2c) (Blastboros-DCP).cbz, 37, 17.8136129379, 806d8240-8f23-488b-b8d2-cda7e460c184
None, The Order, 9, , The Order 09 (2008) (noads) (Blastboros-DCP).cbz, 24, 12.6824626923, b0fea6f3-0210-4426-86ca-dc00cd811c50
None, The Order, 9, , The Order 009 (2008) (Minutemen-ZonesDiva).cbz, 24, 14.0575752258, 55bd0f29-d616-485a-b3b9-b97c9579eae0
None, The Order, 9, , The Order 09 (2008) (c2c) (Blastboros-DCP).cbz, 35, 17.9720449448, ac23331a-08cf-4d06-a181-2018d0bcb5e6
None, The Order, 10, , The Order 010 (2008) (noads) (Spellboroboros-DCP).cbz, 26, 15.5902366638, e6b5e678-6ce5-4414-a041-5c0c4454bc4f
None, The Order, 10, , The Order 010 (2008) (Minutemen-ZonesDiva).cbz, 26, 17.8926601410, 26d0d841-343e-4968-808c-63c7bb410c7e
None, The Order, 10, , The Order 010 (2008) (c2c) (Spellboroboros-DCP).cbz, 36, 20.5843801498, 57eed86e-2abb-4626-b4d2-366cb1342ce9
None, The Other Side, 4, , The Other Side 04 (2007) (RacerX-DCP).cbz, 25, 17.5359554291, 78996ed6-0b64-4ce3-ae66-6a4169bf7671
None, The Other Side, 5, , The Other Side 05 (2007) (RacerX-DCP).cbz, 25, 15.9708766937, 69517802-bd48-4649-9163-77cd594624b0
None, The Outsiders, 34, , The Outsiders 034 (2011) (Team-DCP).cbz, 23, 11.8486604691, 3d52b477-49e0-43e3-94a8-79cc7123522b
None, The Outsiders, 35, , The Outsiders 035 (2011) (Team-DCP).cbz, 25, 11.5401411057, add092fc-89c2-4edc-ac64-0f5cdd3d6e06
None, Overkill, 17, 1, Overkill v1 017 (1992)(MarvelUK)(c2c)(PeteThePIPster).cbz, 35, 27.2696514130, 7c268fa9-c96f-48ab-a6f1-e1e6701b68d5
None, The Overman, 3, , The Overman 03 (2008) (The Scangstas-DCP).cbz, 33, 13.8763427734, 1b40d97b-99e0-4dc0-afc0-56b68caf5bdd
None, The Oz-Wonderland Chronicles Jack & Cat Special, , , The Oz-Wonderland Chronicles Jack & Cat Special (2008)(TheCaptain-DCP).cbz, 37, 16.8568611145, a0bd78b6-0024-4b17-9a98-4273f5132b18
None, The Oz Wonderland Chronicles, 3, , The Oz Wonderland Chronicles 03 (2008)(TheCaptain-DCP).cbz, 36, 16.5872097015, 1268911c-ec92-4422-b668-37e87750d887
None, Ozma of Oz, 3, , Ozma of Oz 03 (of 08) (2011) (Minutemen-Sha-Hic!).cbz, 24, 22.8362493515, 348d2560-ced6-4b09-9d49-a55c9aee6a91
None, Ozma Of Oz, 3, , Ozma Of Oz 03 (of 08) (2011) (theProletariat-DCP).cbz, 25, 22.8369302750, 966d54cc-38d9-433c-bb7e-a815f5e3e127
None, Pebbles and Bamm-Bamm, 1, , Pebbles and Bamm-Bamm 01 (Nov-1993) (ComicHost-sk-DCP).cbz, 24, 15.3832397461, 38a22cf5-bf8e-407b-86b3-42514c6d5d0a
None, Pebbles and Bamm-Bamm  004, 6, 1, Pebbles and Bamm-Bamm v1 004 (1972-06) (c2c) (GreenGiant-DCP).cbz, 36, 26.0508441925, 762321da-5191-4797-85ca-be13d9d11bcc
None, Peepshow! The Cartoon Diary of Joe Matt, 23, , Peepshow! The Cartoon Diary of Joe Matt (Jack Frost Remix version) (1991) (c2c) (Minutemen-JackFrost23).cbz, 97, 56.2493305206, b5ee1b47-76df-4924-9103-82a9ec6fd438
None, Penguins of Madagascar, 2, , Penguins of Madagascar 02 (of 04) (2010) (Minutemen-TwiztiD-T).cbz, 30, 19.2184886932, b25d8a3d-9647-45ae-9dc5-3d738c76c8cc
None, Pep 156, 8, , Pep 156 (1962-08) (c2c) (GreenGiant-DCP).cbz, 37, 25.0737876892, fd4ac38f-3ac6-485d-a51b-91da3434d105
None, The Perhapanauts, 1, , The Perhapanauts 001 (2008) (c2c) (Minutemen-Dizzy).cbz, 32, 15.9318027496, 9cd1ea82-68c8-42f9-850a-0d901c1b0d25
None, The Perhapanauts, 2, , The Perhapanauts 002 (2008) (c2c) (Minutemen-Dizzy).cbz, 33, 20.9877796173, 2e761ab8-ab73-4e4f-b1b8-16297f4e31ad
None, The Perhapanauts, 3, , The Perhapanauts 003 (2008) (c2c) (Minutemen-The Dizzy Saint).cbz, 31, 22.5246210098, c060a682-ea4b-4c95-8678-deae12ffeea7
None, The Perhapanauts - Second Chances, 4, , The Perhapanauts - Second Chances 04 (2007) (TheRedStar-DCP).cbz, 25, 16.4547748566, 4e678713-8a0e-4b8a-9dc9-1c6eb4a9deca
None, Perry Bible Fellowship - The Trial of Colonel Sweeto and Other Stories, , , Perry Bible Fellowship - The Trial of Colonel Sweeto and Other Stories (2007) (Minutemen-DTs).cbz, 98, 19.3957595825, 2fa859ea-f86e-419f-8d52-f662b31db703
None, The Phantom, 14, , The Phantom 014 (2007) (greengiant-DCP).cbz, 25, 11.1101512909, 4d5629e5-e8e9-47b3-9563-884c12ae8eae
None, The Phantom, 16, , The Phantom 016 (2007) (noads) (greengiant-DCP).cbz, 26, 8.82787227631, 0d2962e2-1010-49a0-85a0-7ab85b96a8c4
None, The Phantom, 17, , The Phantom 017 (2007) (greengiant-DCP).cbz, 28, 13.0636911392, a5bdb50e-1aae-47ca-896d-a32ec9292337
None, The Phantom, 18, , The Phantom 018 (2007) (greengiant-DCP).cbz, 30, 13.8762826920, fed1e04d-f912-4924-b14f-b1c413321876
None, The Phantom, 18, , The Phantom 018 (both covers) (c2c) (2007) (Minutemen-TheRain & ThePyre).cbz, 38, 25.0844354630, c8e73b9f-a570-4114-bdad-fdb82c32e981
None, The Phantom, 19, , The Phantom 019 (2007) (greengiant-DCP).cbz, 28, 13.3323650360, 057b148b-1f4d-499f-b748-ce3e2ad30cf5
None, The Phantom, 20, , The Phantom 020 (2007) (greengiant-DCP).cbz, 26, 12.9032907486, 8195a719-524b-47cd-9189-aee301b4c8bd
None, The Phantom, 21, , The Phantom 021 (2008) (greengiant-DCP).cbz, 25, 11.8924045563, c56bff58-94fc-4229-b169-91b9fbbac1a7
None, The Phantom, 22, , The Phantom 022 (2008) (greengiant-DCP).cbz, 26, 12.3492641449, d02300fb-8efe-4622-aca3-16695b1717dc
None, The Phantom, 22, , The Phantom 022(2008)(Bluewater Comics)(WildBlueZero).cbz, 37, 17.1045274734, 8983e243-3733-46d1-ab1d-b71de50eba53
None, The Phantom, 23, , The Phantom 023 (2008) (greengiant-DCP).cbz, 26, 12.4009332657, 0bea955a-2ba5-4e7a-a57a-67eca70050f8
None, The Phantom, 24, , The Phantom 024 (2008) (greengiant-DCP).cbz, 26, 11.2716836929, ee76d178-7d21-4585-9876-d33a4adac268
None, The Phantom, 14, , The Phantom 014 (2007) (Moonstone) (09 pages preview).cbz, 10, 2.47967529297, 672536b9-330c-48fe-bf2d-d2280bb0d869
None, The Phantom - Ghost Who Walks, 11, , The Phantom - Ghost Who Walks 011 (2010) (c2c) (GreenGiant-DCP).cbz, 32, 15.1320743561, a0228541-7fe2-45f0-95ef-915d8d14f838
None, The Phantom - Ghost Who Walks, 12, , The Phantom - Ghost Who Walks 012 (2010) (c2c) (GreenGiant-DCP).cbz, 33, 15.0810518265, 4ad216e6-cd60-4c39-9cee-f393dd9758f8
None, Pink Floyd Experience, , , Pink Floyd Experience (c2c)(Bluewater Comics)(2010)(YZ1).cbz, 166, 92.0379905701, 676a8c88-3d2e-4df6-9bef-c57f442166cf
None, The Pirates of Coney Island, 4, , The Pirates of Coney Island 04 (2007) (Beichan-DCP).cbz, 37, 21.3089323044, e3903d03-781f-47d2-b4d0-a82597363caf
None, The Pirates of Coney Island, 5, , The Pirates of Coney Island 05 (2007) (noads) (Beichan-DCP).cbz, 38, 23.0704565048, 40f70eca-f541-4230-9f49-23ef4616fbfe
None, The Pirates of Coney Island, 6, , The Pirates of Coney Island 06 (2007) (metaldave-DCP).cbz, 37, 16.6093921661, 9dc6fa2b-3d40-4a93-8468-d711455476b6
None, Plan  From Outer Space, 9, , Plan 9 From Outer Space (1990) (c2c) (BlackJack & ArtNet-DCP).cbz, 59, 56.8541564941, 9d3acb9d-8a9d-4198-bca9-542b439842d7
None, Poison Elves   limited edition cover, 80, 2, Poison Elves v2 080 limited edition cover (2008) (Lusiphur-DCP).cbz, 2, 4.90445899963, 6cc271ef-c99c-4a9f-8a2b-333da2317f26
None, Poison Elves presents - Songs in the Key of Satan minicomic, , , Poison Elves presents - Songs in the Key of Satan minicomic (2008) (Lusiphur-DCP).cbz, 12, 19.8364133835, e6e4c48a-a949-4ba4-b91c-e326d9f5c542
None, Power Girl, 18, , Power Girl 18 (2011) (Minutemen-Oracle).cbz, 26, 20.2245140076, bb2b304c-46ed-44d9-82e4-af9da354a62e
None, Power Girl, 19, , Power Girl 19 (2011) (Minutemen-Oracle).cbz, 26, 22.9802274704, 2c87cc16-2051-4d76-b292-2e788cdb7c57
None, Power Girl, 20, , Power Girl 020(c2c)(DC)(2011)(YZ1).cbz, 35, 15.9355001450, e07f3044-91f1-4e8f-a245-3682ee7332d3
None, Powerpuff Girls, 15, , Powerpuff Girls 015 (2001) (ComicHost-ActionComics-DCP).cbz, 25, 17.0239372253, 1c9b6f9a-4d43-44c6-9e79-ef774e557096
None, Powerpuff Girls, 16, , Powerpuff Girls 016 (2001) (ComicHost-ActionComics-DCP).cbz, 26, 26.8702573776, d57a01cd-900c-4402-bff8-3cced48f6d62
None, Prehistoric Times, 95, , Prehistoric Times 095(c2c)(Prehistoric Times)(2010)(YZ1).cbz, 63, 41.3375873566, e8a212c8-7f20-4b20-8620-0524ab27903a
None, Prey, 1, , Prey 001 (1991) (Minutemen-Abaddon).cbz, 21, 11.3615999222, 975534f7-baad-4940-9a55-05fadb2c0cff
None, The Prince of Heroes, 1, , The Prince of Heroes 01 (of 03) (2008) (Whitewolf-DCP).cbz, 29, 13.7667083740, 4cce35d0-afbd-4a26-ab29-37051497117c
None, The Prince of Heroes, 2, , The Prince of Heroes 02 (of 03) (2008) (Whitewolf-DCP).cbz, 46, 17.0797863007, 1a7acf32-0c1a-4414-a42f-810181bd0640
None, The Prince of Heroes, 3, , The Prince of Heroes 03 (of 03) (2008) (Whitewolf-DCP).cbz, 23, 10.9880828857, c20b3ef1-7629-49cb-aece-f247ef939f97
None, Professor Xavier and the X-Men, 1, , Professor Xavier and the X-Men 001 (1995) (Minutemen-Meganubis).cbz, 32, 38.7695283890, 33e8eb45-85d5-49bf-8af0-04f6ea2095e8
None, Professor Xavier and the X-Men, 2, , Professor Xavier and the X-Men 002 (1995) (Minutemen-Meganubis).cbz, 33, 37.7398271561, 4b862cf2-74c2-4ff5-ba43-6bf2e3b52a5e
None, Professor Xavier and the X-Men, 3, , Professor Xavier and the X-Men 003 (1996) (Minutemen-Meganubis).cbz, 34, 37.2819242477, 9571170d-31b0-4171-9fc5-6562618c8be0
None, Professor Xavier and the X-Men, 4, , Professor Xavier and the X-Men 004 (1996) (Minutemen-Meganubis).cbz, 23, 25.2691793442, 29b37b09-71af-4a2a-beb5-eebc18a34d55
None, Professor Xavier and the X-Men, 5, , Professor Xavier and the X-Men 005 (1996) (Minutemen-Meganubis).cbz, 25, 28.9248085022, 85e851be-d8ff-4b47-8bd8-795e4eed5109
None, Professor Xavier and the X-Men, 6, , Professor Xavier and the X-Men 006 (1996) (Minutemen-Meganubis).cbz, 25, 30.1898469925, 7291685a-552d-40ea-9bb4-0506f6eae4dd
None, Professor Xavier and the X-Men, 7, , Professor Xavier and the X-Men 007 (1996) (Minutemen-Meganubis).cbz, 25, 31.9070901871, cb31bcda-bb1c-4ddc-83e7-2adb8e51f92f
None, Professor Xavier and the X-Men, 8, , Professor Xavier and the X-Men 008 (1996) (Minutemen-Meganubis).cbz, 24, 30.2608995438, bd1d1a37-da01-4c51-aa0b-b431f55cfef9
None, Professor Xavier and the X-Men, 9, , Professor Xavier and the X-Men 009 (1996) (Minutemen-Meganubis).cbz, 25, 32.2761573792, cfe8d58b-4998-4f78-a8e6-b757a4795fef
None, Professor Xavier and the X-Men, 10, , Professor Xavier and the X-Men 010 (1996) (Minutemen-Meganubis).cbz, 24, 32.4725198746, 7a52d174-93ed-4bfc-87e7-bdd981b2ccdf
None, Professor Xavier and the X-Men, 11, , Professor Xavier and the X-Men 011 (1996) (Minutemen-Meganubis).cbz, 25, 29.0514392853, b99ffc51-1527-4732-aa7c-3b784b9e7cef
None, Professor Xavier and the X-Men, 12, , Professor Xavier and the X-Men 012 (1996) (Minutemen-Meganubis).cbz, 26, 28.7050294876, cec9663b-c923-438e-b1ad-dd137ff8deb9
None, Professor Xavier and the X-Men, 13, , Professor Xavier and the X-Men 013 (1996) (Minutemen-Meganubis).cbz, 25, 33.7605266571, aad59cd1-1f90-4245-8d0f-3fd0fd6b1eaa
None, Professor Xavier and the X-Men, 14, , Professor Xavier and the X-Men 014 (1996) (Minutemen-Meganubis).cbz, 23, 32.8659639359, 43efb33e-52e9-4afa-b296-7efec241eea7
None, The Programme, 1, , The Programme 001 (2007) (Minutemen-The Saint).cbz, 36, 14.3113317490, c56b731a-7d2e-4648-b9aa-1a2cfc756331
None, The Programme, 1, , The Programme 01 (2007) (RacerX-DCP).cbz, 25, 15.8918199539, dff6b2b7-2cad-4f0e-a13b-8cc0d1e84f56
None, The Programme, 2, , The Programme 02 (2007) (Minutemen-The Saint).cbz, 25, 9.40245056152, 5397c502-89d2-4d98-b890-c2b80d1e41bd
None, The Programme, 2, , The Programme 02 (2007) (The Scangstas-DCP).cbz, 26, 18.5421419144, 482bfcc4-4f5b-463f-90c1-737cb38e5bf6
None, The Programme, 3, , The Programme 03 (2007) (The Scangstas-DCP).cbz, 25, 12.7652540207, 848e9680-4f77-4398-9262-d795abaac64e
None, The Programme, 4, , The Programme 004 (2007) (Minutemen-The Saint).cbz, 25, 8.68984699249, 58539e9b-3290-4114-a039-97c111a75380
None, The Programme, 4, , The Programme 04 (2007) (The Scangstas-DCP).cbz, 25, 11.9855804443, 6dbb3f6d-dc35-4db1-b4f7-d70d17e6eab4
None, The Programme, 5, , The Programme 005 (2008) (Minutemen-TheSaint).cbz, 25, 10.3034524918, df3a665d-2ba5-4b97-9a09-2014e296fde1
None, The Programme, 5, , The Programme 05 (2008) (Wolfpack-DCP).cbz, 25, 11.3469705582, 534cbca7-33f1-4521-b812-9ad574fe6eb8
None, The Programme, 6, , The Programme 06 (2008) (Wolfpack-DCP).cbz, 25, 9.67462635040, afea9468-6868-471d-b937-d47a15bdd351
None, The Programme, 6, , The Programme 06 (of 12) (2007) (Minutemen-TheSaint).cbz, 25, 10.5528869629, e143fc6b-ffc6-4acf-8e88-e6a5b444fb34
None, The Programme, 7, , The Programme 07 (2008) (The Wolfpack-DCP).cbz, 24, 10.9071445465, eb2d541a-7ef5-4e3f-8095-b2c67f004d54
None, The Programme, 7, , The Programme 07 (of 12) (2008) (Minutemen-TheSaint).cbz, 24, 11.1728963852, 52fe095b-e67f-476d-9872-1cec0c16db63
